id,gef_id,longitude,latitude,project_location_id
574,3036,177.910168,-18.094994,906001153229_2205218
575,3036,166.843168,-0.607441,906001153229_2110425
576,3036,-61.089831,10.907929,906001153229_3573591
577,3036,-70.756501,18.904514,906001153229_3508796
578,3036,-175.08983,-20.096118,906001153229_4032283
579,3036,72.910168,3.109429,906001153229_1282028
580,3036,-72.506501,18.904514,906001153229_3723988
581,3036,90.410168,27.39838,906001153229_1252634
582,3036,-61.889831,16.955538,906001153229_3576396
583,3036,-61.056501,13.790261,906001153229_3576468
584,3036,179.054948,-8.608619,906001153229_2110297
585,3036,89.910168,23.90126,906001153229_1210997
586,3036,-61.289831,12.990564,906001153229_3577815
587,3036,-172.22316,-13.893072,906001153229_4034894
588,3036,-61.756501,12.024242,906001153229_3580239
589,3036,-77.339831,18.071638,906001153229_3489940
590,3036,-61.423161,15.40626,906001153229_3575830
591,3036,-62.839831,17.238727,906001153229_3575174
592,3036,172.894168,1.330538,906001153229_4030945
593,3036,125.660168,-8.924835,906001153229_1966436
594,3036,-77.461051,24.941279,906001153229_3572887
595,3036,166.910168,-16.094007,906001153229_2134431
596,1431,-10.589831,20.153789,906001153237_2378080
597,1431,-10.756501,10.741309,906001153237_2420477
598,1431,-2.089831,17.905055,906001153237_2453866
599,1431,8.910168,17.905055,906001153237_2440476
600,1431,-15.089831,11.907611,906001153237_2372248
601,1431,-15.589831,13.407079,906001153237_2413451
602,1431,-11.589831,8.408596,906001153237_2403846
603,1431,-14.339831,14.406685,906001153237_2245662
604,5822,20.370148,44.692409,906001153239_6290252
605,3306,89.910168,23.90126,906001153241_1210997
606,2441,-61.889831,16.955538,906001153243_3576396
607,2441,29.910168,-2.090493,906001153243_49518
608,2441,-11.589831,8.408596,906001153243_2403846
609,2441,65.910168,32.892658,906001153243_1149361
610,2441,90.410168,27.39838,906001153243_1252634
611,2441,177.910168,-18.094994,906001153243_2205218
612,2441,89.910168,23.90126,906001153243_1210997
613,2441,6.910168,0.909551,906001153243_2410758
614,2441,23.410168,-2.590524,906001153243_203312
615,2441,55.576838,-4.674055,906001153243_241170
616,2441,104.910168,12.907264,906001153243_1831722
617,2441,72.910168,3.109429,906001153243_1282028
618,2441,95.910168,20.903326,906001153243_1327865
619,2441,125.660168,-8.924835,906001153243_1966436
620,2441,166.843168,-0.607441,906001153243_2110425
621,2441,-172.22316,-13.893072,906001153243_4034894
622,2441,158.910168,-8.091312,906001153243_2103350
623,2441,-175.08983,-20.096118,906001153243_4032283
624,2441,179.054948,-8.608619,906001153243_2110297
625,2441,-72.506501,18.904514,906001153243_3723988
626,2441,166.910168,-16.094007,906001153243_2134431
627,2441,-59.623161,13.073873,906001153243_3374084
628,2441,-88.839831,17.155439,906001153243_3582678
629,2441,-61.423161,15.40626,906001153243_3575830
630,2441,-77.339831,18.071638,906001153243_3489940
631,2441,-70.756501,18.904514,906001153243_3508796
632,2441,-61.289831,12.990564,906001153243_3577815
633,2441,146.910168,-6.090929,906001153243_2088628
634,2441,-61.056501,13.790261,906001153243_3576468
635,2441,-56.089831,3.909353,906001153243_3382998
636,2441,-62.839831,17.238727,906001153243_3575174
637,2441,-61.756501,12.024242,906001153243_3580239
638,2441,-61.089831,10.907929,906001153243_3573591
639,2441,18.410168,-12.59259,906001153243_3351879
640,2441,29.910168,-3.590606,906001153243_433561
641,2441,57.493498,-20.3963,906001153243_934292
642,2441,172.894168,1.330538,906001153243_4030945
643,2441,20.910168,6.908911,906001153243_239880
644,2441,44.355698,-12.325828,906001153243_921929
645,2441,-15.089831,11.907611,906001153243_2372248
646,2441,-10.756501,10.741309,906001153243_2420477
647,2441,10.410168,1.609526,906001153243_2309096
648,2441,-9.589832,6.409002,906001153243_2275384
649,2441,-59.089831,4.909233,906001153243_3378535
650,5825,43.410068,41.879126,906001153245_614540
651,2193,74.910168,41.380067,906001153249_1527747
652,2193,-6.089831,31.893819,906001153249_2542007
653,2193,52.910168,31.893819,906001153249_130758
654,2193,-1.756501,12.407441,906001153249_2361809
655,2193,2.160168,9.408351,906001153249_2395170
656,2193,-64.089831,-34.108698,906001153249_3865483
657,2193,-2.089831,17.905055,906001153249_2453866
658,1329,104.910168,34.890155,906001153251_1814991
659,1329,23.910168,-29.103126,906001153251_953987
660,1329,-79.589831,21.902676,906001153251_3562981
661,1329,-14.339831,14.406685,906001153251_2245662
662,1329,8.910168,33.891438,906001153251_2464461
663,1329,-64.089831,-34.108698,906001153251_3865483
664,2512,-70.756501,18.904514,906001153079_3508796
665,2403,57.493498,-20.3963,906001152899_934292
666,2632,-6.089831,31.893819,906001153205_2542007
667,3589,119.910168,-5.090779,906001192057_1643084
668,3589,121.910168,12.907264,906001192057_1694008
669,3589,112.410168,2.409482,906001192057_1733045
670,3981,-85.089831,12.907264,906001192059_3617476
671,5133,-10.589831,20.153789,906001192065_2378080
672,5133,-14.339831,14.406685,906001192065_2245662
673,5133,-2.089831,17.905055,906001192065_2453866
674,5133,-10.756501,10.741309,906001192065_2420477
675,3190,29.910168,26.898825,906001192067_357994
676,984,104.910168,45.87086,906001192069_2029969
677,1082,44.355698,-12.325828,906001192071_921929
678,1082,37.910168,0.909551,906001192071_192950
679,1082,34.910168,-6.090929,906001192071_149590
680,1082,34.910168,-18.345127,906001192071_1036973
681,1082,46.910168,-20.096118,906001192071_1062947
682,1082,23.910168,-29.103126,906001192071_953987
683,91,-98.589831,39.643096,906001192073_6252001
684,91,19.910168,51.854558,906001192073_798544
685,1684,100.910168,15.40626,906001192083_1605651
686,1684,107.743498,16.072629,906001192083_1562822
687,1684,104.910168,12.907264,906001192083_1831722
688,1684,104.910168,17.905055,906001192083_1655842
689,1684,95.910168,20.903326,906001192083_1327865
690,1684,104.910168,34.890155,906001192083_1814991
691,4543,-102.08983,22.901988,906001192085_3996063
692,4543,23.410168,-2.590524,906001192085_203312
693,4543,-55.089831,-10.091807,906001192085_3469034
694,4543,119.910168,-5.090779,906001192085_1643084
695,4652,104.910168,34.890155,906001192087_1814991
696,4652,95.910168,20.903326,906001192087_1327865
697,4652,104.910168,17.905055,906001192087_1655842
698,4652,104.910168,12.907264,906001192087_1831722
699,4652,107.743498,16.072629,906001192087_1562822
700,4652,100.910168,15.40626,906001192087_1605651
701,5384,-65.089831,-17.094484,906001192091_3923057
702,5384,-75.339831,-10.091807,906001192091_3932488
703,5384,-78.339831,-1.340459,906001192091_3658394
704,5384,-73.339831,3.909353,906001192091_3686110
705,4029,104.910168,45.87086,906001192093_2029969
706,4029,99.910168,59.821416,906001192093_2017370
707,1814,29.910168,26.898825,906001192097_357994
708,1814,-84.089831,9.908218,906001192097_3624060
709,1814,19.910168,51.854558,906001192097_798544
710,3830,-64.089831,-34.108698,906001192099_3865483
711,135,19.910168,51.854558,906001192101_798544
712,135,-84.089831,9.908218,906001192101_3624060
713,135,121.910168,12.907264,906001192101_1694008
714,135,29.910168,26.898825,906001192101_357994
715,135,146.910168,-6.090929,906001192101_2088628
716,135,119.910168,-5.090779,906001192101_1643084
717,135,-102.08983,22.901988,906001192101_3996063
718,3163,16.910168,-22.097388,906001192105_3355338
719,1472,23.910168,-29.103126,906001192111_953987
720,1537,19.910168,40.880965,906001192113_783754
721,1537,21.660168,41.546433,906001192113_718075
722,1537,21.910168,38.884338,906001192113_390903
723,3126,-1.289832,8.008686,906001192115_2300660
724,2166,14.910168,49.611317,906001192121_3077311
725,1275,8.910168,17.905055,906001192123_2440476
726,6947,27.910168,52.85126,906001192125_630336
727,3707,57.493498,-20.3963,906001192127_934292
728,3707,-9.589832,6.409002,906001192127_2275384
729,3707,38.910168,14.906477,906001192127_338010
730,3707,104.910168,17.905055,906001192127_1655842
731,3707,65.910168,32.892658,906001192127_1149361
732,5236,70.910168,38.884338,906001192129_1220409
733,1855,18.910168,14.906477,906001192133_2434508
734,956,104.910168,34.890155,906001192135_1814991
735,2799,25.160168,42.544551,906001192137_732800
736,3164,37.910168,0.909551,906001192141_192950
737,2101,34.910168,-6.090929,906001192145_149590
738,3166,-6.089831,31.893819,906001192147_2542007
739,3541,99.910168,59.821416,906001192149_2017370
740,2095,-64.089831,-34.108698,906001192151_3865483
741,2095,-58.089831,-23.43165,906001192151_3437598
742,2095,-65.089831,-17.094484,906001192151_3923057
743,2095,-56.089831,-33.10747,906001192151_3439705
744,2095,-55.089831,-10.091807,906001192151_3469034
745,6970,158.910168,-8.091312,906001192153_2103350
746,6970,179.054948,-8.608619,906001192153_2110297
747,3054,121.910168,12.907264,906001192155_1694008
748,518,100.910168,15.40626,906001192157_1605651
749,518,119.910168,-5.090779,906001192157_1643084
750,518,112.410168,2.409482,906001192157_1733045
751,518,103.710168,1.27621,906001192157_1880251
752,518,121.910168,12.907264,906001192157_1694008
753,3129,70.910168,38.884338,906001192163_1220409
754,3195,15.410168,45.039401,906001192167_3202326
755,3178,63.743498,41.546433,906001192171_1512440
756,3173,104.910168,17.905055,906001192173_1655842
757,3171,74.910168,41.380067,906001192175_1527747
758,2515,-64.089831,-34.108698,906001192177_3865483
759,1590,16.910168,-22.097388,906001192181_3355338
760,3135,-15.589831,13.407079,906001192183_2413451
761,3310,70.910168,38.884338,906001192185_1220409
762,5570,35.910168,30.894924,906001192189_248816
763,2364,-75.339831,-10.091807,906001192191_3932488
764,2364,-73.339831,3.909353,906001192191_3686110
765,2364,-56.089831,3.909353,906001192191_3382998
766,2364,-78.339831,-1.340459,906001192191_3658394
767,2364,-66.089831,7.908708,906001192191_3625428
768,2364,-55.089831,-10.091807,906001192191_3469034
769,2364,-59.089831,4.909233,906001192191_3378535
770,2364,-65.089831,-17.094484,906001192191_3923057
771,3069,24.910168,45.87086,906001192193_798549
772,3068,-85.089831,12.907264,906001192195_3617476
773,2043,28.410168,-14.426614,906001192201_895949
774,2043,-55.089831,-10.091807,906001192201_3469034
775,2043,-75.339831,-10.091807,906001192201_3932488
776,2043,34.910168,-6.090929,906001192201_149590
777,2043,78.910168,21.902676,906001192201_1269750
778,2043,-85.089831,12.907264,906001192201_3617476
779,2043,80.660168,7.658761,906001192201_1227603
780,2043,-84.089831,9.908218,906001192201_3624060
781,1769,104.910168,34.890155,906001192203_1814991
782,1769,99.910168,59.821416,906001192203_2017370
783,1769,119.910168,-5.090779,906001192203_1643084
784,4187,19.160168,42.62772,906001192205_3194884
785,3767,-55.089831,-10.091807,906001192207_3469034
786,2132,15.410168,45.039401,906001192211_3202326
787,2132,17.743498,44.124698,906001192211_3277605
788,1420,2.160168,9.408351,906001192213_2395170
789,2000,-90.339831,15.40626,906001192215_3595528
790,2000,-78.339831,-1.340459,906001192215_3658394
791,2000,23.910168,-29.103126,906001192215_953987
792,1354,2.910168,27.897923,906001192219_2589581
793,1354,23.910168,-29.103126,906001192219_953987
794,1354,7.910168,9.908218,906001192219_2328926
795,1354,12.410168,5.909086,906001192219_2233387
796,1354,34.910168,-6.090929,906001192219_149590
797,1354,-14.339831,14.406685,906001192219_2245662
798,1354,29.910168,26.898825,906001192219_357994
799,1354,-6.089831,31.893819,906001192219_2542007
800,1354,-2.089831,17.905055,906001192219_2453866
801,1394,-14.339831,14.406685,906001192221_2245662
802,1394,29.910168,26.898825,906001192221_357994
803,1394,-1.756501,12.407441,906001192221_2361809
804,1394,23.910168,-29.103126,906001192221_953987
805,1394,28.410168,-14.426614,906001192221_895949
806,1394,39.410168,8.908477,906001192221_337996
807,1394,-1.289832,8.008686,906001192221_2300660
808,1394,8.910168,17.905055,906001192221_2440476
809,5399,67.910168,47.866013,906001192223_1522867
810,2600,16.910168,27.897923,906001192229_2215636
811,2600,34.910168,38.884338,906001192229_298795
812,2600,19.910168,40.880965,906001192229_783754
813,2600,15.410168,45.039401,906001192229_3202326
814,2600,35.743498,33.724975,906001192229_272103
815,2600,19.160168,42.62772,906001192229_3194884
816,2600,-6.089831,31.893819,906001192229_2542007
817,2600,2.910168,27.897923,906001192229_2589581
818,2600,37.910168,34.890155,906001192229_163843
819,2600,8.910168,33.891438,906001192229_2464461
820,2600,29.910168,26.898825,906001192229_357994
821,2600,17.743498,44.124698,906001192229_3277605
822,933,-14.339831,14.406685,906001192231_2245662
823,464,-79.589831,21.902676,906001192235_3562981
824,464,-84.089831,9.908218,906001192235_3624060
825,464,-75.339831,-10.091807,906001192235_3932488
826,464,-78.339831,-1.340459,906001192235_3658394
827,464,-102.08983,22.901988,906001192235_3996063
828,464,-71.089831,-30.104131,906001192235_3895114
829,464,-64.089831,-34.108698,906001192235_3865483
830,178,-75.339831,-10.091807,906001192237_3932488
831,178,-90.339831,15.40626,906001192237_3595528
832,178,-88.839831,17.155439,906001192237_3582678
833,178,-86.589831,14.906477,906001192237_3608932
834,5048,-88.839831,17.155439,906001192247_3582678
835,3052,90.410168,27.39838,906001192249_1252634
836,2885,-86.589831,14.906477,906001192251_3608932
837,2885,-88.839831,17.155439,906001192251_3582678
838,2885,-102.08983,22.901988,906001192251_3996063
839,2885,-90.339831,15.40626,906001192251_3595528
840,1614,-61.889831,16.955538,906001192253_3576396
841,3749,-71.089831,-30.104131,906001192255_3895114
842,3749,-75.339831,-10.091807,906001192255_3932488
843,5281,121.910168,12.907264,906001192259_1694008
844,3049,-77.339831,18.071638,906001192261_3489940
845,4183,28.493498,47.117892,906001192263_617790
846,3980,121.910168,12.907264,906001192265_1694008
847,3070,35.910168,30.894924,906001192267_248816
848,5101,-5.589831,7.908708,906001192271_2287781
849,5028,-84.089831,9.908218,906001192273_3624060
850,1308,-102.08983,22.901988,906001192275_3996063
851,2275,-6.089831,31.893819,906001192279_2542007
852,3074,55.576838,-4.674055,906001192281_241170
853,4469,34.910168,38.884338,906001192283_298795
854,5097,107.743498,16.072629,906001192285_1562822
855,5017,65.910168,32.892658,906001192287_1149361
856,4913,31.910168,48.863385,906001192289_690791
857,5302,17.743498,44.124698,906001192295_3277605
858,5131,166.910168,-16.094007,906001192297_2134431
859,5131,146.910168,-6.090929,906001192297_2088628
860,5131,179.054948,-8.608619,906001192297_2110297
861,5131,158.910168,-8.091312,906001192297_2103350
862,5131,177.910168,-18.094994,906001192297_2205218
863,5131,172.894168,1.330538,906001192297_4030945
864,5131,166.843168,-0.607441,906001192297_2110425
865,5131,-175.08983,-20.096118,906001192297_4032283
866,5131,-172.22316,-13.893072,906001192297_4034894
867,1378,37.910168,0.909551,906001192299_192950
868,1378,78.910168,21.902676,906001192299_1269750
869,1378,35.910168,30.894924,906001192299_248816
870,1378,-55.089831,-10.091807,906001192299_3469034
871,1455,-70.756501,18.904514,906001192301_3508796
872,1455,-56.089831,3.909353,906001192301_3382998
873,1455,-24.089831,15.906036,906001192301_3374766
874,1455,172.894168,1.330538,906001192301_4030945
875,1455,-175.08983,-20.096118,906001192301_4032283
876,1455,166.910168,-16.094007,906001192301_2134431
877,1455,44.355698,-12.325828,906001192301_921929
878,1455,6.910168,0.909551,906001192301_2410758
879,1455,-61.889831,16.955538,906001192301_3576396
880,1455,-62.839831,17.238727,906001192301_3575174
881,1455,-61.756501,12.024242,906001192301_3580239
882,1455,57.493498,-20.3963,906001192301_934292
883,1455,-15.089831,11.907611,906001192301_2372248
884,1455,-77.339831,18.071638,906001192301_3489940
885,1455,-61.423161,15.40626,906001192301_3575830
886,1455,-59.089831,4.909233,906001192301_3378535
887,1455,-72.506501,18.904514,906001192301_3723988
888,1455,55.576838,-4.674055,906001192301_241170
889,1455,-79.589831,21.902676,906001192301_3562981
890,1455,177.910168,-18.094994,906001192301_2205218
891,1455,72.910168,3.109429,906001192301_1282028
892,1455,125.660168,-8.924835,906001192301_1966436
893,1455,146.910168,-6.090929,906001192301_2088628
894,1455,-61.056501,13.790261,906001192301_3576468
895,1455,158.910168,-8.091312,906001192301_2103350
896,1455,179.054948,-8.608619,906001192301_2110297
897,1455,-59.641481,13.071734,906001192301_3374084
898,1455,-88.839831,17.155439,906001192301_3582678
899,1455,-77.461051,24.941279,906001192301_3572887
900,1455,166.843168,-0.607441,906001192301_2110425
901,1455,-61.289831,12.990564,906001192301_3577815
902,1455,-61.089831,10.907929,906001192301_3573591
