"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"906001152943","906001152943_1684665","2","1684665","Tadoc","10.706","125.0057","PPL","populated place","6295630|6255147|PH|08|1706800|1684665","Earth|Asia|Philippines|Eastern Visayas|Province of Leyte|Tadoc","2","2"
"906001152943","906001152943_1701249","1","1701249","Mapola","8.18472","125.30917","PPL","populated place","6295630|6255147|PH|10|1723105|1701249","Earth|Asia|Philippines|Northern Mindanao|Province of Bukidnon|Mapola","2","1"
"906001152943","906001152943_1688556","1","1688556","San Roque","11.05","125.01667","PPL","populated place","6295630|6255147|PH|08|1706800|1688556","Earth|Asia|Philippines|Eastern Visayas|Province of Leyte|San Roque","2","1"
"906001152943","906001152943_1686564","1","1686564","Silae","8.15889","125.2825","PPL","populated place","6295630|6255147|PH|10|1723105|1686564","Earth|Asia|Philippines|Northern Mindanao|Province of Bukidnon|Silae","2","1"
"906001152943","906001152943_1719386","1","1719386","Canayan","8.19556","125.14472","PPL","populated place","6295630|6255147|PH|10|1723105|1719386","Earth|Asia|Philippines|Northern Mindanao|Province of Bukidnon|Canayan","2","1"
"906001152943","906001152943_1708811","1","1708811","Kikilo","10.6405","125.1388","PPL","populated place","6295630|6255147|PH|08|1706800|1708811","Earth|Asia|Philippines|Eastern Visayas|Province of Leyte|Kikilo","2","1"
"906001152943","906001152943_1706677","1","1706677","Libertad","10.91667","124.45","PPL","populated place","6295630|6255147|PH|08|1706800|1706677","Earth|Asia|Philippines|Eastern Visayas|Province of Leyte|Libertad","2","1"
"906001152947","906001152947_161611","1","161611","Nokhur","38.47857","57.03345","PPL","populated place","6295630|6255147|TM|01|161611","Earth|Asia|Turkmenistan|Ahal|Nokhur","2","1"
"906001152947","906001152947_1218472","2","1218472","Sakarchäge","37.66351","61.66007","PPL","populated place","6295630|6255147|TM|00","Earth|Asia|Turkmenistan|Sakarchäge","2","2"
"906001152951","906001152951_1037108","1","1037108","Mopeia","-17.97722","35.70333","PPL","populated place","6295630|6255146|MZ|09|1037108","Earth|Africa|Mozambique|Província de Zambézia|Mopeia","2","1"
"906001152951","906001152951_1095210","1","1095210","Inhangoma","-17.48889","35.23972","PPL","populated place","6295630|6255146|MZ|08|1095210","Earth|Africa|Mozambique|Tete|Inhangoma","2","1"
"906001152951","906001152951_1037044","1","1037044","Morrumbala","-17.32694","35.58417","PPL","populated place","6295630|6255146|MZ|09|1037044","Earth|Africa|Mozambique|Província de Zambézia|Morrumbala","2","1"
"906001152951","906001152951_1047824","1","1047824","Conho","-17.89611","35.83278","PPL","populated place","6295630|6255146|MZ|09|1047824","Earth|Africa|Mozambique|Província de Zambézia|Conho","2","1"
"906001152951","906001152951_1050250","1","1050250","Charre","-17.31972","35.15472","PPL","populated place","6295630|6255146|MZ|08|1050250","Earth|Africa|Mozambique|Tete|Charre","2","1"
"906001152951","906001152951_1039024","1","1039024","Megaza","-17.13833","35.31556","PPL","populated place","6295630|6255146|MZ|09|1039024","Earth|Africa|Mozambique|Província de Zambézia|Megaza","2","1"
"906001152951","906001152951_1036727","1","1036727","Muandiua","-17.09083","35.73222","PPL","populated place","6295630|6255146|MZ|09|1036727","Earth|Africa|Mozambique|Província de Zambézia|Muandiua","2","1"
"906001152951","906001152951_1038707","1","1038707","Mepinha","-17.21667","35.78333","PPL","populated place","6295630|6255146|MZ|00","Earth|Africa|Mozambique|Mepinha","2","1"
"906001152951","906001152951_1028755","1","1028755","Pinda","-17.36694","35.34917","PPL","populated place","6295630|6255146|MZ|09|1028755","Earth|Africa|Mozambique|Província de Zambézia|Pinda","2","1"
"906001152951","906001152951_1052049","1","1052049","Boroma","-17.44528","35.65972","PPL","populated place","6295630|6255146|MZ|09|1052049","Earth|Africa|Mozambique|Província de Zambézia|Boroma","2","1"
"906001152951","906001152951_1046919","1","1046919","Nhamayabué","-17.42056","35.06583","PPL","populated place","6295630|6255146|MZ|08|1046919","Earth|Africa|Mozambique|Tete|Nhamayabué","2","1"
"906001152981","906001152981_601353","1","601353","Qozoqdaryo","43.42235","59.65232","PPL","populated place","6295630|6255147|UZ|09|601353","Earth|Asia|Uzbekistan|Karakalpakstan|Qozoqdaryo","2","1"
"906001152991","906001152991_161611","2","161611","Nokhur","38.47857","57.03345","PPL","populated place","6295630|6255147|TM|01|161611","Earth|Asia|Turkmenistan|Ahal|Nokhur","2","2"
"906001153007","906001153007_331168","1","331168","Mek’erka","15.49861","38.90417","PPL","populated place","6295630|6255146|ER|00","Earth|Africa|Eritrea|Mek’erka","2","1"
"906001153007","906001153007_331347","1","331347","Mebasīt","15.50948","38.82026","PPL","populated place","6295630|6255146|ER|05|331347","Earth|Africa|Eritrea|Maekel|Mebasīt","2","1"
"906001153007","906001153007_8390893","1","8390893","Af Delu","15.50121","38.85913","PPL","populated place","6295630|6255146|ER|05|8390893","Earth|Africa|Eritrea|Maekel|Af Delu","2","1"
"906001153007","906001153007_328034","1","328034","T’a’āreshī","15.46003","38.81392","PPL","populated place","6295630|6255146|ER|05|328034","Earth|Africa|Eritrea|Maekel|T’a’āreshī","2","1"
"906001153015","906001153015_2412779","1","2412779","Kuntair","13.53639","-16.22444","PPL","populated place","6295630|6255146|GM|07|2412779","Earth|Africa|Gambia|North Bank|Kuntair","2","1"
"906001153015","906001153015_2413703","1","2413703","Bureng","13.41667","-15.28333","PPL","populated place","6295630|6255146|GM|02|2413703","Earth|Africa|Gambia|Lower River|Bureng","2","1"
"906001153015","906001153015_2412775","1","2412775","Kunting","13.53333","-14.66667","PPL","populated place","6295630|6255146|GM|03|2412775","Earth|Africa|Gambia|Central River|Kunting","2","1"
"906001153015","906001153015_2412814","1","2412814","Kuli Kunda","13.33333","-15.91667","PPL","populated place","6295630|6255146|GM|02|2412814","Earth|Africa|Gambia|Lower River|Kuli Kunda","2","1"
"906001153015","906001153015_2413438","1","2413438","Genieri","13.41667","-15.61667","PPL","populated place","6295630|6255146|GM|02|2413438","Earth|Africa|Gambia|Lower River|Genieri","2","1"
"906001153015","906001153015_2411903","1","2411903","Somita","13.20583","-16.30556","PPL","populated place","6295630|6255146|GM|05|2411903","Earth|Africa|Gambia|Western Division|Somita","2","1"
"906001153015","906001153015_2411907","1","2411907","Sohm","13.18028","-16.495","PPL","populated place","6295630|6255146|GM|05|2411907","Earth|Africa|Gambia|Western Division|Sohm","2","1"
"906001153015","906001153015_2412229","1","2412229","Salikene","13.48333","-15.96667","PPL","populated place","6295630|6255146|GM|07|2412229","Earth|Africa|Gambia|North Bank|Salikene","2","1"
"906001153015","906001153015_2413868","1","2413868","Banni","13.52139","-16.00694","PPL","populated place","6295630|6255146|GM|07|2413868","Earth|Africa|Gambia|North Bank|Banni","2","1"
"906001153015","906001153015_2413392","1","2413392","Illiassa","13.56667","-15.75","PPL","populated place","6295630|6255146|GM|07|2413392","Earth|Africa|Gambia|North Bank|Illiassa","2","1"
"906001153015","906001153015_2413771","1","2413771","Bondali Tenda","13.25","-15.9","PPL","populated place","6295630|6255146|GM|05|2413771","Earth|Africa|Gambia|Western Division|Bondali Tenda","2","1"
"906001153015","906001153015_2413041","1","2413041","Katchang","13.5","-15.75","PPL","populated place","6295630|6255146|GM|07|2413041","Earth|Africa|Gambia|North Bank|Katchang","2","1"
"906001153015","906001153015_2413203","1","2413203","Jorem Bunda Kunda","13.25","-15.88333","PPL","populated place","6295630|6255146|GM|05|2413203","Earth|Africa|Gambia|Western Division|Jorem Bunda Kunda","2","1"
"906001153015","906001153015_2412910","1","2412910","Ker Selleh","13.53333","-16.28056","PPL","populated place","6295630|6255146|GM|07|2412910","Earth|Africa|Gambia|North Bank|Ker Selleh","2","1"
"906001153015","906001153015_2413979","1","2413979","Aljamdu","13.4","-16.45556","PPL","populated place","6295630|6255146|GM|07|2413979","Earth|Africa|Gambia|North Bank|Aljamdu","2","1"
"906001153015","906001153015_2413391","1","2413391","India","13.56667","-15.75","PPL","populated place","6295630|6255146|GM|07|2413391","Earth|Africa|Gambia|North Bank|India","2","1"
"906001153015","906001153015_2413265","1","2413265","Jarreng","13.61667","-15.18333","PPL","populated place","6295630|6255146|GM|03|2413265","Earth|Africa|Gambia|Central River|Jarreng","2","1"
"906001153015","906001153015_2412877","1","2412877","Kinteh Kunda","13.50722","-16.06722","PPL","populated place","6295630|6255146|GM|07|2412877","Earth|Africa|Gambia|North Bank|Kinteh Kunda","2","1"
"906001153015","906001153015_2413104","1","2413104","Kani Kunda","13.55","-15.4","PPL","populated place","6295630|6255146|GM|07|2413104","Earth|Africa|Gambia|North Bank|Kani Kunda","2","1"
"906001153015","906001153015_2411886","1","2411886","Suarra Kunda","13.50694","-16.08222","PPL","populated place","6295630|6255146|GM|07|2411886","Earth|Africa|Gambia|North Bank|Suarra Kunda","2","1"
"906001153015","906001153015_2413898","1","2413898","Bambako","13.4","-15.76667","PPL","populated place","6295630|6255146|GM|02|2413898","Earth|Africa|Gambia|Lower River|Bambako","2","1"
"906001153015","906001153015_2411915","1","2411915","Sintet","13.23333","-15.81667","PPL","populated place","6295630|6255146|GM|05|2411915","Earth|Africa|Gambia|Western Division|Sintet","2","1"
"906001153015","906001153015_2413798","1","2413798","Berending","13.49028","-16.46444","PPL","populated place","6295630|6255146|GM|07|2413798","Earth|Africa|Gambia|North Bank|Berending","2","1"
"906001153015","906001153015_2413263","1","2413263","Jarume Koto","13.58333","-14.78333","PPL","populated place","6295630|6255146|GM|03|2413263","Earth|Africa|Gambia|Central River|Jarume Koto","2","1"
"906001153015","906001153015_2413418","1","2413418","Gunjur","13.52278","-16.02778","PPL","populated place","6295630|6255146|GM|07|2413418","Earth|Africa|Gambia|North Bank|Gunjur","2","1"
"906001153015","906001153015_2413350","1","2413350","Jalangbereh","13.38333","-15.4","PPL","populated place","6295630|6255146|GM|02|2413350","Earth|Africa|Gambia|Lower River|Jalangbereh","2","1"
"906001153015","906001153015_2412618","1","2412618","Manduar","13.35389","-16.07","PPL","populated place","6295630|6255146|GM|02|2412618","Earth|Africa|Gambia|Lower River|Manduar","2","1"
"906001153015","906001153015_2411765","1","2411765","Toniataba","13.43333","-15.58333","PPL","populated place","6295630|6255146|GM|02|2411765","Earth|Africa|Gambia|Lower River|Toniataba","2","1"
"906001153015","906001153015_2412927","1","2412927","Ker Ousman Buso","13.49944","-16.26667","PPL","populated place","6295630|6255146|GM|07|2412927","Earth|Africa|Gambia|North Bank|Ker Ousman Buso","2","1"
"906001153015","906001153015_2413033","1","2413033","Kau-ur","13.7","-15.33333","PPL","populated place","6295630|6255146|GM|03|2413033","Earth|Africa|Gambia|Central River|Kau-ur","2","1"
"906001153015","906001153015_2412195","1","2412195","Sami Madina","13.55","-14.48333","PPL","populated place","6295630|6255146|GM|03|2412195","Earth|Africa|Gambia|Central River|Sami Madina","2","1"
"906001153015","906001153015_2412595","1","2412595","Marrong Kunda","13.53333","-15.91667","PPL","populated place","6295630|6255146|GM|07|2412595","Earth|Africa|Gambia|North Bank|Marrong Kunda","2","1"
"906001153015","906001153015_2413611","1","2413611","Dasilami","13.53056","-16.13639","PPL","populated place","6295630|6255146|GM|07|2413611","Earth|Africa|Gambia|North Bank|Dasilami","2","1"
"906001153017","906001153017_2296655","1","2296655","Obodan","5.81533","-0.26166","PPL","populated place","6295630|6255146|GH|00","Earth|Africa|Ghana|Obodan","2","1"
"906001153023","906001153023_1060706","1","1060706","Maniry","-24.5","44.81667","PPL","populated place","6295630|6255146|MG|06","Earth|Africa|Madagascar|Maniry","2","1"
"906001153023","906001153023_1072178","1","1072178","Ankilimivory","-24.46667","44.96667","PPL","populated place","6295630|6255146|MG|06","Earth|Africa|Madagascar|Ankilimivory","2","1"
"906001153023","906001153023_1074223","1","1074223","Androka","-25.03333","44.06667","PPL","populated place","6295630|6255146|MG|06","Earth|Africa|Madagascar|Androka","2","1"
"906001153023","906001153023_1059985","1","1059985","Marolinta","-25.1","44.61667","PPL","populated place","6295630|6255146|MG|06","Earth|Africa|Madagascar|Marolinta","2","1"
"906001153031","906001153031_2453556","1","2453556","Mbèwani","13.9221","-6.0486","PPL","populated place","6295630|6255146|ML|05|2453556","Earth|Africa|Mali|Ségou|Mbèwani","2","1"
"906001153031","906001153031_2450204","1","2450204","Tango","14.066","-5.9549","PPL","populated place","6295630|6255146|ML|05|2450204","Earth|Africa|Mali|Ségou|Tango","2","1"
"906001153031","906001153031_2455889","1","2455889","Kalankorolo","13.93049","-5.97878","PPL","populated place","6295630|6255146|ML|05|2455889","Earth|Africa|Mali|Ségou|Kalankorolo","2","1"
"906001153031","906001153031_2594048","1","2594048","Sabalibougou","12.58917","-7.98967","PPL","populated place","6295630|6255146|ML|01|2594048","Earth|Africa|Mali|Bamako Region|Sabalibougou","2","1"
"906001153031","906001153031_2450849","1","2450849","Sokolo","14.7328","-6.1219","PPL","populated place","6295630|6255146|ML|05|2450849","Earth|Africa|Mali|Ségou|Sokolo","2","1"
"906001153031","906001153031_2458804","1","2458804","Dili","14.99556","-7.66836","PPL","populated place","6295630|6255146|ML|07|2458804","Earth|Africa|Mali|Koulikoro|Dili","2","1"
"906001153041","906001153041_2344822","1","2344822","Dimbogo","12.29098","4.32893","PPL","populated place","6295630|6255146|NG|40|7873918|9411409|2344822","Earth|Africa|Nigeria|Kebbi State|Jega|Dunbegu Basaura|Dimbogo","2","1"
"906001153059","906001153059_233508","1","233508","Entebbe","0.06444","32.44694","PPL","populated place","6295630|6255146|UG|C|448224|7732225|8657745|233508","Earth|Africa|Uganda|Central Region|Wakiso District|Entebbe Municipality|Division B|Entebbe","2","1"
"906001153061","906001153061_336488","2","336488","Gīmbo","7.4","36.23333","PPL","populated place","6295630|6255146|ET|54|336488","Earth|Africa|Ethiopia|Southern Nations, Nationalities, and People's Region|Gīmbo","2","2"
"906001153061","906001153061_328630","2","328630","Sheko","7.06667","35.65","PPL","populated place","6295630|6255146|ET|54|328630","Earth|Africa|Ethiopia|Southern Nations, Nationalities, and People's Region|Sheko","2","2"
"906001153061","906001153061_341397","2","341397","Burē","10.7","37.06667","PPL","populated place","6295630|6255146|ET|46|341397","Earth|Africa|Ethiopia|Amhara|Burē","2","2"
"906001153061","906001153061_329592","2","329592","Robit","9.99461","39.89693","PPL","populated place","6295630|6255146|ET|46|329592","Earth|Africa|Ethiopia|Amhara|Robit","2","2"
"906001153061","906001153061_329881","2","329881","Omo Nada","7.63333","37.25","PPL","populated place","6295630|6255146|ET|51|329881","Earth|Africa|Ethiopia|Oromiya|Omo Nada","2","2"
"906001153061","906001153061_336372","2","336372","Waliso","8.53417","37.96515","PPL","populated place","6295630|6255146|ET|51|336372","Earth|Africa|Ethiopia|Oromiya|Waliso","2","2"
"906001153061","906001153061_339473","2","339473","Dembech’a","10.55","37.48333","PPL","populated place","6295630|6255146|ET|46|339473","Earth|Africa|Ethiopia|Amhara|Dembech’a","2","2"
"906001153077","906001153077_118641","1","118641","Razīn","34.6632","47.066","PPL","populated place","6295630|6255147|IR|13|118641","Earth|Asia|Iran|Ostān-e Kermānshāh|Razīn","2","1"
"906001153095","906001153095_1090832","1","1090832","Hamavouna","-12.37306","43.83833","PPL","populated place","6295630|6255146|KM|03|1090832","Earth|Africa|Comoros|Mwali|Hamavouna","2","1"
"906001153095","906001153095_921967","1","921967","Bimbini","-12.18833","44.23556","PPL","populated place","6295630|6255146|KM|01|921967","Earth|Africa|Comoros|Ndzuwani|Bimbini","2","1"
"906001153095","906001153095_1091863","1","1091863","Dimadjou","-11.47361","43.36444","PPL","populated place","6295630|6255146|KM|02|1091863","Earth|Africa|Comoros|Grande Comore|Dimadjou","2","1"
"906001153095","906001153095_1091989","1","1091989","Batou","-11.49861","43.3575","PPL","populated place","6295630|6255146|KM|02|1091989","Earth|Africa|Comoros|Grande Comore|Batou","2","1"
"906001153095","906001153095_921806","1","921806","Mbéni","-11.50139","43.3775","PPL","populated place","6295630|6255146|KM|02|921806","Earth|Africa|Comoros|Grande Comore|Mbéni","2","1"
"906001153095","906001153095_1092535","1","1092535","Kanzilé","-11.855","43.38194","PPL","populated place","6295630|6255146|KM|02|1092535","Earth|Africa|Comoros|Grande Comore|Kanzilé","2","1"
"906001153095","906001153095_1092530","1","1092530","Kourani","-11.84806","43.41639","PPL","populated place","6295630|6255146|KM|02|1092530","Earth|Africa|Comoros|Grande Comore|Kourani","2","1"
"906001153095","906001153095_921857","1","921857","Itsamia","-12.36417","43.86778","PPL","populated place","6295630|6255146|KM|03|921857","Earth|Africa|Comoros|Mwali|Itsamia","2","1"
"906001153095","906001153095_1091991","1","1091991","Kourani","-11.49361","43.36833","PPL","populated place","6295630|6255146|KM|02|1091991","Earth|Africa|Comoros|Grande Comore|Kourani","2","1"
"906001153095","906001153095_921675","1","921675","Sima","-12.19556","44.27667","PPL","populated place","6295630|6255146|KM|01|921675","Earth|Africa|Comoros|Ndzuwani|Sima","2","1"
"906001153095","906001153095_1092529","1","1092529","Nioumamilima","-11.85111","43.43722","PPL","populated place","6295630|6255146|KM|02|1092529","Earth|Africa|Comoros|Grande Comore|Nioumamilima","2","1"
"906001153095","906001153095_1092404","1","1092404","Tsinimouapanga","-11.79","43.42556","PPL","populated place","6295630|6255146|KM|02|1092404","Earth|Africa|Comoros|Grande Comore|Tsinimouapanga","2","1"
"906001153095","906001153095_921830","1","921830","La Grille","-11.45","43.33333","PPL","populated place","6295630|6255146|KM|00","Earth|Africa|Comoros|La Grille","2","1"
"906001153095","906001153095_1092536","1","1092536","Tsinimouachongo","-11.84556","43.36611","PPL","populated place","6295630|6255146|KM|02|1092536","Earth|Africa|Comoros|Grande Comore|Tsinimouachongo","2","1"
"906001153111","906001153111_7669266","1","7669266","Noussy","11.2167","-12.2","PPL","populated place","6295630|6255146|GN|M|2416440|7669266","Earth|Africa|Guinea|Mamou Region|Pita|Noussy","2","1"
"906001153111","906001153111_7669278","1","7669278","Gougoudje","10.49","-13.0","PPL","populated place","6295630|6255146|GN|D|2414925|7669278","Earth|Africa|Guinea|Kindia|Telimele Prefecture|Gougoudje","2","1"
"906001153111","906001153111_2416404","1","2416404","Porédaka","10.73333","-12.06667","PPL","populated place","6295630|6255146|GN|M|2422377|2416404","Earth|Africa|Guinea|Mamou Region|Dalaba|Porédaka","2","1"
"906001153111","906001153111_7669279","1","7669279","Sarekaly","11.0667","-13.0","PPL","populated place","6295630|6255146|GN|D|2414925|7669279","Earth|Africa|Guinea|Kindia|Telimele Prefecture|Sarekaly","2","1"
"906001153111","906001153111_2415031","1","2415031","Tanéné","11.03333","-14.2","PPL","populated place","6295630|6255146|GN|B|2422923|2415031","Earth|Africa|Guinea|Boke Region|Boke Prefecture|Tanéné","2","1"
"906001153111","906001153111_7669274","1","7669274","Tolo","10.53347","-12.14916","PPL","populated place","6295630|6255146|GN|M|2417831|7669274","Earth|Africa|Guinea|Mamou Region|Mamou Prefecture|Tolo","2","1"
"906001153111","906001153111_7669276","1","7669276","Santou","11.1333","-13.0833","PPL","populated place","6295630|6255146|GN|D|2414925|7669276","Earth|Africa|Guinea|Kindia|Telimele Prefecture|Santou","2","1"
"906001153111","906001153111_7669272","1","7669272","Bouliwel","10.6167","-12.18333","PPL","populated place","6295630|6255146|GN|M|2417831|7669272","Earth|Africa|Guinea|Mamou Region|Mamou Prefecture|Bouliwel","2","1"
"906001153111","906001153111_7669271","1","7669271","Donghol-Sigon","11.8","-12.2167","PPL","populated place","6295630|6255146|GN|L|2417885|7669271","Earth|Africa|Guinea|Labé Region|Mali Prefecture|Donghol-Sigon","2","1"
"906001153111","906001153111_2422228","1","2422228","Daralabé","11.43333","-11.35","PPL","populated place","6295630|6255146|GN|L|2414544|2422228","Earth|Africa|Guinea|Labé Region|Tougue Prefecture|Daralabé","2","1"
"906001153111","906001153111_2420938","1","2420938","Fougou","11.9","-12.3","PPL","populated place","6295630|6255146|GN|L|2417885|2420938","Earth|Africa|Guinea|Labé Region|Mali Prefecture|Fougou","2","1"
"906001153159","906001153159_3566254","2","3566254","Cajobabo","20.07288","-74.49569","PPL","populated place","6295630|6255149|CU|10|3566254","Earth|North America|Cuba|Provincia de Guantánamo|Cajobabo","2","2"
"906001153159","906001153159_3550984","2","3550984","Las Martinas","21.96544","-84.14727","PPL","populated place","6295630|6255149|CU|01|3550984","Earth|North America|Cuba|Provincia de Pinar del Río|Las Martinas","2","2"
"906001153165","906001153165_1575195","2","1575195","Lương Thượng","22.26667","106.08333","PPL","populated place","6295630|6255147|VN|72|1575195","Earth|Asia|Vietnam|Tỉnh Bắc Kạn|Lương Thượng","2","2"
"906001153179","906001153179_2561734","1","2561734","Afourigh","30.87615","-8.14889","PPL","populated place","6295630|6255146|MA|55|2561734","Earth|Africa|Morocco|Région de Souss-Massa-Drâa|Afourigh","2","1"
"906001153179","906001153179_2561340","1","2561340","Agouti","31.63861","-6.48614","PPL","populated place","6295630|6255146|MA|56|2561340","Earth|Africa|Morocco|Tadla-Azilal|Agouti","2","1"
"906001153179","906001153179_226441","1","226441","Rwoho","-0.85","30.53333","PPL","populated place","6295630|6255146|UG|W|443361|7732260|8657887|226441","Earth|Africa|Uganda|Western Region|Ntungamo District|Ruhaama|Rukoni East|Rwoho","2","1"
"906001153179","906001153179_229238","1","229238","Mbulamuti","0.84167","33.04861","PPL","populated place","6295630|6255146|UG|E|443340|8644140|8657725|229238","Earth|Africa|Uganda|Eastern Region|Kamuli District|Buzaaya|Mbulamuti|Mbulamuti","2","1"
"906001153179","906001153179_228297","1","228297","Nalukonge","1.16667","32.68333","PPL","populated place","6295630|6255146|UG|C|443786|234123|7732536|228297","Earth|Africa|Uganda|Central Region|Nakasongola District|Buruli|Kolongo|Nalukonge","2","1"
"906001153211","906001153211_4032615","1","4032615","Hoi","-21.16598","-175.11173","PPL","populated place","6295630|6255151|TO|02|4032615","Earth|Oceania|Tonga|Tongatapu|Hoi","2","1"
"906001153211","906001153211_4032632","1","4032632","Ha‘ateiho","-21.1776","-175.23291","PPL","populated place","6295630|6255151|TO|02|4032632","Earth|Oceania|Tonga|Tongatapu|Ha‘ateiho","2","1"
"906001153211","906001153211_4032671","1","4032671","Folaha","-21.16895","-175.17961","PPL","populated place","6295630|6255151|TO|02|4032671","Earth|Oceania|Tonga|Tongatapu|Folaha","2","1"
"906001153211","906001153211_4032363","1","4032363","Pea","-21.17178","-175.23502","PPL","populated place","6295630|6255151|TO|02|4032363","Earth|Oceania|Tonga|Tongatapu|Pea","2","1"
"906001153211","906001153211_4032243","1","4032243","Vaini","-21.19292","-175.17678","PPL","populated place","6295630|6255151|TO|02|4032243","Earth|Oceania|Tonga|Tongatapu|Vaini","2","1"
"906001153211","906001153211_4032395","1","4032395","Nukuleka","-21.15191","-175.12674","PPL","populated place","6295630|6255151|TO|02|4032395","Earth|Oceania|Tonga|Tongatapu|Nukuleka","2","1"
"906001153211","906001153211_4032443","1","4032443","Mu‘a","-21.18195","-175.11832","PPL","populated place","6295630|6255151|TO|02|4032443","Earth|Oceania|Tonga|Tongatapu|Mu‘a","2","1"
"906001153213","906001153213_1225187","1","1225187","Vakarai","8.13333","81.43333","PPL","populated place","6295630|6255147|LK|37|1225187","Earth|Asia|Sri Lanka|Eastern Province|Vakarai","2","1"
"906001153213","906001153213_1233028","1","1233028","Nilaveli","8.6728","81.2009","PPL","populated place","6295630|6255147|LK|37|1233028","Earth|Asia|Sri Lanka|Eastern Province|Nilaveli","2","1"
"906001153231","906001153231_3993496","1","3993496","Panuco","22.87611","-102.54116","PPL","populated place","6295630|6255149|MX|32|8583995|3993496","Earth|North America|Mexico|Zacatecas|Pánuco|Panuco","2","1"
"906001153231","906001153231_8936235","1","8936235","La Mixteca","15.88861","-96.31389","PPL","populated place","6295630|6255149|MX|20|8582798|8936235","Earth|North America|Mexico|Oaxaca|San Pedro Pochutla|La Mixteca","2","1"
"906001152895","906001152895_2444768","2","2444768","Gangara","13.42579","7.84314","PPL","populated place","6295630|6255146|NE|04|2444768","Earth|Africa|Niger|Maradi|Gangara","2","2"
"906001152943","906001152943_11184411","1","11184411","Old Taligue","10.56889","125.0525","PPL","populated place","6295630|6255147|PH|08|11184411","Earth|Asia|Philippines|Eastern Visayas|Old Taligue","2","1"
"906001152943","906001152943_11184410","1","11184410","New Taligue","10.573","125.06356","PPL","populated place","6295630|6255147|PH|08|11184410","Earth|Asia|Philippines|Eastern Visayas|New Taligue","2","1"
"906001152943","906001152943_11184228","1","11184228","Barangay Tadoc","10.73112","125.01791","PPL","populated place","6295630|6255147|PH|08|11184228","Earth|Asia|Philippines|Eastern Visayas|Barangay Tadoc","2","1"
"906001152983","906001152983_11153720","1","11153720","Mailuu-Suu","41.26","72.44972","PPL","populated place","6295630|6255147|KG|03|11153720","Earth|Asia|Kyrgyzstan|Jalal-Abad oblast|Mailuu-Suu","2","1"
"906001153015","906001153015_11184156","1","11184156","Bali Mandinka","13.49292","-16.09047","PPL","populated place","6295630|6255146|GM|07|11184156","Earth|Africa|Gambia|North Bank|Bali Mandinka","2","1"
"906001153179","906001153179_2294846","1","2294846","Tanchera","10.55197","-2.83318","PPL","populated place","6295630|6255146|GH|00","Earth|Africa|Ghana|Tanchera","2","1"
"906001153227","906001153227_1729285","2","1729285","Bagacay","12.06","124.6119","PPL","populated place","6295630|6255147|PH|08|1690649|1729285","Earth|Asia|Philippines|Eastern Visayas|Province of Samar|Bagacay","2","2"
"906001152873","906001152873_2081918","8","2081918","Micronesia","6.924","158.162","PCLF","freely associated state","6295630|6255151|FM","Earth|Oceania|Micronesia","1","2"
"906001152873","906001152873_2080185","8","2080185","Marshall Islands","7.113","171.236","PCLF","freely associated state","6295630|6255151|MH","Earth|Oceania|Marshall Islands","1","2"
"906001152873","906001152873_1559582","8","1559582","Palau","7.503","134.621","PCLF","freely associated state","6295630|6255151|PW","Earth|Oceania|Palau","1","2"
"906001153123","906001153123_2081918","8","2081918","Micronesia","6.924","158.162","PCLF","freely associated state","6295630|6255151|FM","Earth|Oceania|Micronesia","1","2"
"906001153127","906001153127_1559582","8","1559582","Palau","7.503","134.621","PCLF","freely associated state","6295630|6255151|PW","Earth|Oceania|Palau","1","2"
"906001153193","906001153193_2080185","8","2080185","Marshall Islands","7.113","171.236","PCLF","freely associated state","6295630|6255151|MH","Earth|Oceania|Marshall Islands","1","2"
"906001153193","906001153193_2081918","8","2081918","Micronesia","6.924","158.162","PCLF","freely associated state","6295630|6255151|FM","Earth|Oceania|Micronesia","1","2"
"906001153193","906001153193_1559582","8","1559582","Palau","7.503","134.621","PCLF","freely associated state","6295630|6255151|PW","Earth|Oceania|Palau","1","2"
"906001153203","906001153203_1559582","8","1559582","Palau","7.503","134.621","PCLF","freely associated state","6295630|6255151|PW","Earth|Oceania|Palau","1","2"
"906001153203","906001153203_2080185","8","2080185","Marshall Islands","7.113","171.236","PCLF","freely associated state","6295630|6255151|MH","Earth|Oceania|Marshall Islands","1","2"
"906001153203","906001153203_2081918","8","2081918","Micronesia","6.924","158.162","PCLF","freely associated state","6295630|6255151|FM","Earth|Oceania|Micronesia","1","2"
"906001153229","906001153229_2081918","8","2081918","Micronesia","6.924","158.162","PCLF","freely associated state","6295630|6255151|FM","Earth|Oceania|Micronesia","1","2"
"906001153229","906001153229_2080185","8","2080185","Marshall Islands","7.113","171.236","PCLF","freely associated state","6295630|6255151|MH","Earth|Oceania|Marshall Islands","1","2"
"906001153229","906001153229_1559582","8","1559582","Palau","7.503","134.621","PCLF","freely associated state","6295630|6255151|PW","Earth|Oceania|Palau","1","2"
"906001153243","906001153243_2080185","8","2080185","Marshall Islands","7.113","171.236","PCLF","freely associated state","6295630|6255151|MH","Earth|Oceania|Marshall Islands","1","2"
