"","gef_id","wdpa_id","lat","lon"
"1385","653","","",""
"1386","656","12804","-171.58333","-13.96666"
"1387","656","","",""
"1388","656","","",""
"1389","656","","",""
"1390","656","313371","-171.8667","-13.9833"
"1391","656","","",""
"1392","656","","",""
"1393","656","","",""
"1394","659","30851","",""
"1395","659","","",""
"1396","659","","",""
"1397","659","","",""
"1398","659","308685","",""
"1399","659","","",""
"1400","659","","",""
"1401","659","","",""
"1402","659","","",""
"1403","659","","",""
"1404","659","","",""
"1405","659","","",""
"1406","659","","",""
"1407","659","","",""
"1408","659","","",""
"1409","659","","",""
"1410","661","303888","",""
"1411","661","220298","",""
"1412","661","","",""
"1413","661","","",""
"1414","661","276","",""
"1415","661","","",""
"1416","661","","",""
"1417","661","","",""
"1418","668","9281","",""
"1419","668","","",""
"1420","668","","",""
"1421","668","","",""
"1422","668","9281","",""
"1423","668","","",""
"1424","668","","",""
"1425","668","","",""
"1426","668","71323","",""
"1427","668","","",""
"1428","668","","",""
"1429","668","","",""
"1430","668","","",""
"1431","668","","",""
"1432","668","","",""
"1433","668","","",""
"1434","668","","",""
"1435","668","","",""
"1436","668","","",""
"1437","668","","",""
"1438","672","145524","",""
"1439","672","19402","",""
"1440","672","","",""
"1441","672","","",""
"1442","672","2235","",""
"1443","672","","",""
"1444","672","","",""
"1445","672","","",""
"1446","681","315154","",""
"1447","681","","",""
"1448","681","","",""
"1449","681","","",""
"1450","681","","",""
"1451","681","","",""
"1452","681","","",""
"1453","681","","",""
"1454","763","187","",""
"1455","763","","",""
"1456","763","","",""
"1457","763","","",""
"1458","774","3009","",""
"1459","774","900568","-77.2","1.05"
"1460","774","100747","",""
"1461","774","","",""
"1462","774","133","",""
"1463","774","","",""
"1464","774","","",""
"1465","774","","",""
"1466","774","144","",""
"1467","774","","",""
"1468","774","","",""
"1469","774","","",""
"1470","774","145","",""
"1471","774","","",""
"1472","774","","",""
"1473","774","","",""
"1474","774","147","",""
"1475","774","","",""
"1476","774","","",""
"1477","774","","",""
"1478","774","35132","",""
"1479","774","","",""
"1480","774","","",""
"1481","774","","",""
"1482","774","100769","",""
"1483","774","","",""
"1484","774","","",""
"1485","774","","",""
"1486","774","303542","",""
"1487","774","","",""
"1488","774","","",""
"1489","774","","",""
"1490","774","303548","",""
"1491","774","","",""
"1492","774","","",""
"1493","774","","",""
"1494","774","555511937","",""
"1495","774","","",""
"1496","774","","",""
"1497","774","","",""
"1498","774","555555707","",""
"1499","774","","",""
"1500","774","","",""
"1501","774","","",""
"1502","774","555555820","",""
"1503","774","","",""
"1504","774","","",""
"1505","774","","",""
"1506","774","555555823","",""
"1507","774","","",""
"1508","774","","",""
"1509","774","","",""
"1510","774","555555850","",""
"1511","774","","",""
"1512","774","","",""
"1513","774","","",""
"1514","774","","",""
"1515","774","","",""
"1516","774","","",""
"1517","774","","",""
"1518","774","","",""
"1519","774","","",""
"1520","774","","",""
"1521","774","","",""
"1522","774","","",""
"1523","774","","",""
"1524","774","","",""
"1525","774","","",""
"1526","774","","",""
"1527","774","","",""
"1528","774","","",""
"1529","774","","",""
"1530","774","","",""
"1531","774","","",""
"1532","774","","",""
"1533","774","","",""
"1534","774","","",""
"1535","774","","",""
"1536","774","","",""
"1537","774","","",""
"1538","774","","",""
"1539","774","","",""
"1540","774","","",""
"1541","774","","",""
"1542","774","","",""
"1543","774","","",""
"1544","774","","",""
"1545","774","","",""
"1546","775","184","",""
"1547","775","","",""
"1548","775","","",""
"1549","775","","",""
"1550","775","35296","",""
"1551","775","","",""
"1552","775","","",""
"1553","775","","",""
"1554","775","","",""
"1555","775","","",""
"1556","775","","",""
"1557","775","","",""
"1558","775","","",""
"1559","775","","",""
"1560","775","","",""
"1561","775","","",""
"1562","775","","",""
"1563","775","","",""
"1564","775","","",""
"1565","775","","",""
"1566","775","","",""
"1567","775","","",""
"1568","775","","",""
"1569","775","","",""
"1570","777","669","",""
"1571","777","","",""
"1572","777","","",""
"1573","777","","",""
"1574","777","5153","",""
"1575","777","","",""
"1576","777","","",""
"1577","777","","",""
"1578","777","","",""
"1579","777","","",""
"1580","777","","",""
"1581","777","","",""
"1582","779","14305","",""
"1583","779","227","",""
"1584","779","","",""
"1585","779","","",""
"1586","779","107569","",""
"1587","779","107568","",""
"1588","779","","",""
"1589","779","","",""
"1590","779","20134","",""
"1591","779","","",""
"1592","779","","",""
"1593","779","","",""
"1594","779","","",""
"1595","779","","",""
"1596","779","","",""
"1597","779","","",""
"1598","779","","",""
"1599","779","","",""
"1600","779","","",""
"1601","779","","",""
"1602","780","220235","",""
"1603","780","","",""
"1604","780","","",""
"1605","780","","",""
"1606","794","","",""
"1607","794","","",""
"1608","794","","",""
"1609","794","","",""
"1610","794","","",""
"1611","794","","",""
"1612","794","","",""
"1613","794","","",""
"1614","794","","",""
"1615","794","","",""
"1616","794","","",""
"1617","794","","",""
"1618","794","","",""
"1619","794","","",""
"1620","794","","",""
"1621","794","","",""
"1622","794","","",""
"1623","794","","",""
"1624","794","","",""
"1625","794","","",""
"1626","796","900698","36.083333","0.533333"
"1627","796","","",""
"1628","796","","",""
"1629","796","","",""
"1630","799","14750","",""
"1631","799","555549416","",""
"1632","799","","",""
"1633","799","","",""
"1634","800","","",""
"1635","800","","",""
"1636","800","","",""
"1637","800","","",""
"1638","801","4377","",""
"1639","801","173008","",""
"1640","801","555535339","",""
"1641","801","","",""
"1642","801","173002","",""
"1643","801","4375","",""
"1644","801","","",""
"1645","801","","",""
"1646","802","10542","",""
"1647","802","","",""
"1648","802","","",""
"1649","802","","",""
"1650","802","27709","",""
"1651","802","","",""
"1652","802","","",""
"1653","802","","",""
"1654","802","","",""
"1655","802","","",""
"1656","802","","",""
"1657","802","","",""
"1658","803","350036","",""
"1659","803","","",""
"1660","803","","",""
"1661","803","","",""
"1662","815","12705","",""
"1663","815","555547958","-61.610222","12.224681"
"1664","815","","",""
"1665","815","","",""
"1666","815","116321","",""
"1667","815","","",""
"1668","815","","",""
"1669","815","","",""
"1670","834","352364","",""
"1671","834","352150","",""
"1672","834","352158","",""
"1673","834","41093","",""
"1674","834","351839","",""
"1675","834","351839","",""
"1676","834","352197","",""
"1677","834","","",""
"1678","834","2217","",""
"1679","834","","",""
"1680","834","","",""
"1681","834","","",""
"1682","834","33712","",""
"1683","834","","",""
"1684","834","","",""
"1685","834","","",""
"1686","834","115777","",""
"1687","834","","",""
"1688","834","","",""
"1689","834","","",""
"1690","834","351833","",""
"1691","834","","",""
"1692","834","","",""
"1693","834","","",""
"1694","834","352057","",""
"1695","834","","",""
"1696","834","","",""
"1697","834","","",""
"1698","834","352076","",""
"1699","834","","",""
"1700","834","","",""
"1701","834","","",""
"1702","834","352173","",""
"1703","834","","",""
"1704","834","","",""
"1705","834","","",""
"1706","834","","",""
"1707","834","","",""
"1708","834","","",""
"1709","834","","",""
"1710","834","","",""
"1711","834","","",""
"1712","834","","",""
"1713","834","","",""
"1714","834","","",""
"1715","834","","",""
"1716","834","","",""
"1717","834","","",""
"1718","834","","",""
"1719","834","","",""
"1720","834","","",""
"1721","834","","",""
"1722","834","","",""
"1723","834","","",""
"1724","834","","",""
"1725","834","","",""
"1726","836","721","",""
"1727","836","5003","",""
"1728","836","2084","-7","5.75"
"1729","836","","",""
"1730","836","17972","",""
"1731","836","3031","98.58","-1.17"
"1732","836","8942","",""
"1733","836","","",""
"1734","836","901235","",""
"1735","836","1251","",""
"1736","836","317139","",""
"1737","836","","",""
"1738","836","2304","",""
"1739","836","354013","",""
"1740","836","352256","",""
"1741","836","","",""
"1742","836","478406","",""
"1743","836","70","",""
"1744","836","","",""
"1745","836","","",""
"1746","836","167","",""
"1747","836","30599","",""
"1748","836","","",""
"1749","836","","",""
"1750","836","312358","",""
"1751","836","107237","",""
"1752","836","","",""
"1753","836","","",""
"1754","836","1696","",""
"1755","836","209778","",""
"1756","836","","",""
"1757","836","","",""
"1758","836","62368","",""
"1759","836","300364","",""
"1760","836","","",""
"1761","836","","",""
"1762","836","98183","",""
"1763","836","303894","",""
"1764","836","","",""
"1765","836","","",""
"1766","836","30","",""
"1767","836","303897","",""
"1768","836","","",""
"1769","836","","",""
"1770","836","1252","",""
"1771","836","317208","",""
"1772","836","","",""
"1773","836","","",""
"1774","836","352254","",""
"1775","836","900667","47.7","-14.16667"
"1776","836","","",""
"1777","836","","",""
"1778","836","115179","",""
"1779","836","555542744","-84.133333","10.666667"
"1780","836","","",""
"1781","836","","",""
"1782","836","164","",""
"1783","836","555543713","",""
"1784","836","","",""
"1785","836","","",""
"1786","836","35","",""
"1787","836","","",""
"1788","836","","",""
"1789","836","","",""
"1790","836","163","",""
"1791","836","","",""
"1792","836","","",""
"1793","836","","",""
"1794","836","240","",""
"1795","836","","",""
"1796","836","","",""
"1797","836","","",""
"1798","836","257","",""
"1799","836","","",""
"1800","836","","",""
"1801","836","","",""
"1802","836","722","",""
"1803","836","","",""
"1804","836","","",""
"1805","836","","",""
"1806","836","724","",""
"1807","836","","",""
"1808","836","","",""
"1809","836","","",""
"1810","836","1631","",""
"1811","836","","",""
"1812","836","","",""
"1813","836","","",""
"1814","836","1974","",""
"1815","836","","",""
"1816","836","","",""
"1817","836","","",""
"1818","836","1984","",""
"1819","836","","",""
"1820","836","","",""
"1821","836","","",""
"1822","836","2037","",""
"1823","836","","",""
"1824","836","","",""
"1825","836","","",""
"1826","836","3370","",""
"1827","836","","",""
"1828","836","","",""
"1829","836","","",""
"1830","836","7409","",""
"1831","836","","",""
"1832","836","","",""
"1833","836","","",""
"1834","836","9176","",""
"1835","836","","",""
"1836","836","","",""
"1837","836","","",""
"1838","836","10741","",""
"1839","836","","",""
"1840","836","","",""
"1841","836","","",""
"1842","836","10903","",""
"1843","836","","",""
"1844","836","","",""
"1845","836","","",""
"1846","836","15957","",""
"1847","836","","",""
"1848","836","","",""
"1849","836","","",""
"1850","836","17185","",""
"1851","836","","",""
"1852","836","","",""
"1853","836","","",""
"1854","836","18733","",""
"1855","836","","",""
"1856","836","","",""
"1857","836","","",""
"1858","836","18744","",""
"1859","836","","",""
"1860","836","","",""
"1861","836","","",""
"1862","836","19988","",""
"1863","836","","",""
"1864","836","","",""
"1865","836","","",""
"1866","836","19988","",""
"1867","836","","",""
"1868","836","","",""
"1869","836","","",""
"1870","836","20037","",""
"1871","836","","",""
"1872","836","","",""
"1873","836","","",""
"1874","836","20679","",""
"1875","836","","",""
"1876","836","","",""
"1877","836","","",""
"1878","836","30628","",""
"1879","836","","",""
"1880","836","","",""
"1881","836","","",""
"1882","836","61075","",""
"1883","836","","",""
"1884","836","","",""
"1885","836","","",""
"1886","836","71294","",""
"1887","836","","",""
"1888","836","","",""
"1889","836","","",""
"1890","836","71294","",""
"1891","836","","",""
"1892","836","","",""
"1893","836","","",""
"1894","836","98182","",""
"1895","836","","",""
"1896","836","","",""
"1897","836","","",""
"1898","836","102254","",""
"1899","836","","",""
"1900","836","","",""
"1901","836","","",""
"1902","836","102367","",""
"1903","836","","",""
"1904","836","","",""
"1905","836","","",""
"1906","836","107152","",""
"1907","836","","",""
"1908","836","","",""
"1909","836","","",""
"1910","836","107289","",""
"1911","836","","",""
"1912","836","","",""
"1913","836","","",""
"1914","836","107289","",""
"1915","836","","",""
"1916","836","","",""
"1917","836","","",""
"1918","836","115179","",""
"1919","836","","",""
"1920","836","","",""
"1921","836","","",""
"1922","836","124434","",""
"1923","836","","",""
"1924","836","","",""
"1925","836","","",""
"1926","836","127825","",""
"1927","836","","",""
"1928","836","","",""
"1929","836","","",""
"1930","836","129915","",""
"1931","836","","",""
"1932","836","","",""
"1933","836","","",""
"1934","836","168214","",""
"1935","836","","",""
"1936","836","","",""
"1937","836","","",""
"1938","836","303316","",""
"1939","836","","",""
"1940","836","","",""
"1941","836","","",""
"1942","836","303317","",""
"1943","836","","",""
"1944","836","","",""
"1945","836","","",""
"1946","836","303893","",""
"1947","836","","",""
"1948","836","","",""
"1949","836","","",""
"1950","836","306474","",""
"1951","836","","",""
"1952","836","","",""
"1953","836","","",""
"1954","836","306531","",""
"1955","836","","",""
